experiment,base_name,ROI,channel,x,y,intensity,probability
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-000_004_MIP,12,2,1371,545,2489.0,0.436
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-000_004_MIP,12,2,1402,542,2150.0,0.365
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-000_004_MIP,10,2,597,524,9382.96,0.706
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-000_004_MIP,12,2,1396,515,26581.84,0.784
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-000_004_MIP,10,2,582,506,29353.38,0.623
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-000_004_MIP,10,2,604,501,2862.86,0.483
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-000_004_MIP,7,2,873,254,1875.9,0.501
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-000_004_MIP,9,2,236,246,19807.95,0.617
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-000_004_MIP,7,2,909,237,13326.54,0.615
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-000_004_MIP,9,2,280,238,1426.47,0.498
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-000_004_MIP,8,2,1117,228,35279.64,0.637
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-000_004_MIP,9,2,234,227,2043.0,0.409
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-000_004_MIP,8,2,1082,222,2923.16,0.515
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-000_004_MIP,9,2,284,217,3220.92,0.524
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-000_004_MIP,9,2,250,217,2811.22,0.505
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-000_004_MIP,8,2,1132,216,2671.47,0.499
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-000_004_MIP,8,2,1104,214,18628.1,0.62
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-000_004_MIP,8,2,1118,200,2336.6,0.493
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-000_004_MIP,8,2,1108,193,1595.0,0.418
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-000_004_MIP,7,2,898,191,11326.47,0.602
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-000_004_MIP,8,2,1119,187,2854.68,0.492
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-000_004_MIP,8,2,1102,184,1763.25,0.499
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-000_004_MIP,6,2,1939,182,18002.83,0.612
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-000_004_MIP,6,2,1924,156,1563.0,0.47
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-000_004_MIP,6,2,1935,154,1959.0,0.428
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-000_004_MIP,5,2,1287,154,6779.88,0.608
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-000_004_MIP,5,2,1294,152,4275.0,0.415
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-000_004_MIP,5,2,1307,144,1730.0,0.441
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-000_004_MIP,4,2,2033,142,2059.85,0.502
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-000_004_MIP,5,2,1333,125,6286.91,0.52
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-000_004_MIP,5,2,1279,118,1442.0,0.396
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-000_004_MIP,2,2,229,116,3068.07,0.51
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-000_004_MIP,4,2,2046,109,6063.0,0.458
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-000_004_MIP,4,2,2013,105,4208.31,0.587
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-000_004_MIP,2,2,226,101,2176.58,0.506
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-000_004_MIP,3,2,1189,100,1677.0,0.39
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-000_004_MIP,2,2,202,89,15011.84,0.601
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-000_004_MIP,3,2,1160,77,7032.25,0.701
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-000_004_MIP,2,2,173,68,12581.54,0.597
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-000_004_MIP,3,2,1173,58,7017.47,0.529
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-000_004_MIP,2,2,213,58,1885.14,0.507
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-000_004_MIP,3,2,1163,52,5482.46,0.521
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,87,2,1558,2037,19417.98,0.585
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,87,2,1562,2012,30401.5,0.736
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,84,2,1985,1958,12487.77,0.549
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,86,2,198,1954,13500.14,0.6
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,85,2,537,1953,21669.4,0.749
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,80,2,1493,1949,9710.07,0.522
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,84,2,1998,1940,8595.71,0.543
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,80,2,1491,1935,19244.25,0.603
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,82,2,163,1934,1980.96,0.492
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,85,2,510,1930,15000.2,0.607
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,80,2,1503,1925,4861.28,0.483
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,81,2,231,1926,1777.54,0.493
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,81,2,204,1927,2103.63,0.485
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,82,2,187,1918,2490.0,0.487
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,81,2,188,1899,18366.52,0.633
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,78,2,798,1892,2266.0,0.388
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,77,2,1088,1891,2509.91,0.492
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,77,2,1061,1887,23526.58,0.652
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,77,2,1039,1881,2538.0,0.373
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,78,2,760,1878,29777.02,0.619
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,77,2,1091,1872,10701.3,0.564
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,78,2,812,1856,9592.68,0.505
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,78,2,771,1854,2392.57,0.481
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,78,2,802,1851,7838.14,0.502
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,78,2,795,1846,3559.0,0.471
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,75,2,722,1817,3147.0,0.401
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,74,2,1289,1814,3345.0,0.496
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,75,2,768,1810,21286.0,0.436
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,74,2,1290,1810,3146.22,0.487
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,73,2,1692,1805,1359.0,0.369
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,75,2,742,1805,24283.57,0.687
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,73,2,1653,1795,19589.79,0.638
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,75,2,708,1790,4211.1,0.506
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,74,2,1274,1788,20764.6,0.644
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,74,2,1301,1782,4687.0,0.429
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,73,2,1703,1771,2582.0,0.37
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,73,2,1694,1764,12150.0,0.396
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,74,2,1285,1764,2951.05,0.537
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,73,2,1671,1763,1871.0,0.431
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,72,2,107,1763,1487.0,0.419
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,73,2,1696,1760,19007.71,0.535
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,72,2,125,1746,2440.0,0.466
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,71,2,1549,1728,3040.3,0.5
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,70,2,710,1726,3236.27,0.476
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,72,2,98,1718,8474.97,0.514
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,71,2,1527,1718,1992.0,0.444
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,72,2,139,1718,9395.94,0.549
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,72,2,110,1717,6025.33,0.482
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,72,2,103,1718,6762.31,0.48
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,72,2,92,1713,2927.24,0.485
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,70,2,671,1714,40881.73,0.636
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,70,2,691,1705,5584.0,0.447
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,71,2,1562,1701,31917.01,0.622
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,71,2,1500,1682,5278.62,0.554
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,70,2,682,1683,31359.81,0.713
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,71,2,1532,1675,4899.19,0.494
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,68,2,1213,1644,2394.43,0.486
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,67,2,1246,1625,16880.62,0.679
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,65,2,1986,1623,11197.96,0.534
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,66,2,219,1623,3803.6,0.486
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,66,2,225,1618,6861.43,0.522
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,66,2,152,1616,9109.45,0.623
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,65,2,2005,1612,17897.28,0.646
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,67,2,1228,1612,29507.46,0.691
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,65,2,2030,1609,2009.4,0.496
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,67,2,1247,1597,4199.47,0.603
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,63,2,1403,1559,11154.99,0.589
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,63,2,1410,1556,10978.91,0.522
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,59,2,380,1538,5295.72,0.494
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,59,2,390,1538,2791.0,0.375
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,63,2,1387,1529,2704.0,0.469
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,63,2,1378,1529,4235.06,0.495
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,63,2,1432,1528,2673.35,0.489
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,60,2,989,1521,1972.24,0.484
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,59,2,395,1514,20597.57,0.664
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,60,2,1033,1505,20140.68,0.637
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,58,2,1234,1499,2277.0,0.469
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,60,2,1017,1492,4514.79,0.513
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,58,2,1238,1478,3469.0,0.449
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,59,2,376,1478,2021.83,0.491
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,60,2,1030,1476,24710.76,0.629
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,58,2,1266,1475,2399.0,0.411
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,58,2,1237,1474,4235.0,0.476
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,58,2,1268,1473,2622.0,0.425
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,59,2,390,1469,2124.27,0.488
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,58,2,1215,1466,27419.77,0.659
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,58,2,1252,1463,1316.0,0.427
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,58,2,1237,1458,2459.0,0.445
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,58,2,1252,1448,3764.87,0.472
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,58,2,1235,1433,18274.91,0.493
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,58,2,1230,1432,27879.46,0.748
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,57,2,1020,1406,3243.0,0.479
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,57,2,1063,1393,3731.27,0.485
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,57,2,1018,1385,2470.68,0.504
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,57,2,993,1379,23699.01,0.629
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,57,2,1044,1376,32195.89,0.666
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,57,2,1005,1366,3645.57,0.489
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,55,2,934,1355,1754.0,0.382
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,55,2,948,1354,4290.04,0.498
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,55,2,958,1336,2616.98,0.468
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,55,2,944,1325,1951.0,0.385
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,53,2,417,1315,10271.67,0.585
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,55,2,919,1310,14161.05,0.72
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,55,2,937,1308,4380.03,0.498
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,53,2,429,1308,2835.0,0.426
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,52,2,1586,1298,2331.41,0.494
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,55,2,957,1290,28488.55,0.547
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,52,2,1531,1282,2942.0,0.485
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,52,2,1535,1278,3224.79,0.504
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,53,2,448,1273,2827.52,0.497
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,53,2,424,1272,2796.86,0.505
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,52,2,1559,1267,16090.29,0.589
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,51,2,952,1260,4092.6,0.599
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,52,2,1531,1259,1681.0,0.458
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,53,2,391,1256,14906.07,0.513
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,52,2,1573,1256,2672.2,0.485
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,51,2,983,1248,5873.91,0.647
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,52,2,1551,1242,1483.0,0.402
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,51,2,995,1232,18734.0,0.462
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,51,2,996,1228,27077.66,0.604
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,51,2,970,1225,5827.89,0.492
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,51,2,966,1221,6607.0,0.475
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,51,2,954,1221,10067.22,0.541
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,51,2,959,1220,7831.0,0.423
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,51,2,987,1218,14326.58,0.554
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,51,2,962,1217,9637.43,0.498
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,51,2,949,1204,4016.3,0.535
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,51,2,952,1188,2602.96,0.496
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,47,2,1068,1137,3062.81,0.476
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,48,2,656,1127,22851.79,0.663
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,47,2,1052,1113,21415.83,0.646
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,48,2,616,1111,16499.05,0.642
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,48,2,665,1110,3890.0,0.488
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,47,2,1064,1105,12648.63,0.603
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,47,2,1081,1094,1923.0,0.366
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,44,2,1998,1067,1425.0,0.404
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,44,2,1977,1065,5720.11,0.571
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,45,2,141,1046,12977.0,0.413
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,45,2,120,1046,2434.0,0.487
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,44,2,1975,1043,1560.0,0.444
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,45,2,137,1043,11824.0,0.458
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,45,2,128,1034,2979.0,0.385
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,42,2,218,1004,2743.09,0.481
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,43,2,612,1000,5910.42,0.557
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,43,2,595,999,8592.98,0.668
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,40,2,1402,994,2075.0,0.444
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,43,2,625,992,2303.0,0.373
02062025_AK_FISH_blood,02062025_AK_FISH_chr8-only_drug_3_MMStack_Pos-2-004_002_MIP,40,2,1412,986,2845.79,0.488
